epoch,n, train_loss, valid_loss
595,3, 8.5338208961, 15.3616024017,
595,4, 7.4387476540, 6.8464118004,
596,0, 8.0330652142, 7.0766432476,
596,1, 7.4783356094, 6.6097605896,
596,2, 8.7063010597, 2.7759911346,
596,3, 8.4544501495, 8.5739881897,
596,4, 13.7066269493, 6.4620379829,
597,0, 11.2169961166, 6.3317030525,
597,1, 8.0272439384, 6.6489763641,
597,2, 8.6131922150, 5.7980061150,
597,3, 9.0210180092, 16.9773804474,
597,4, 10.4621414566, 7.5022702980,
598,0, 10.5328284931, 3.7692956924,
598,1, 7.4078594685, 5.5190125465,
598,2, 7.6988875771, 14.7519391251,
598,3, 8.2572605515, 8.1578871536,
598,4, 7.9123321915, 5.3973153496,
599,0, 7.9765000439, 9.0960315132,
599,1, 8.3011674595, 10.7585613060,
599,2, 10.3198522377, 7.0315092468,
599,3, 8.1620857811, 9.7043536949,
599,4, 7.7363804054, 7.6950825500,
600,0, 9.7037036324, 3.2323050117,
600,1, 8.4055844879, 3.7713889122,
600,2, 8.6889072514, 9.6944504738,
600,3, 8.9627579880, 5.1768690109,
600,4, 9.4225434113, 2.3854971743,
601,0, 8.6876051807, 4.7476035976,
601,1, 10.1329539394, 6.1937479019,
601,2, 9.6123722553, 21.5630008316,
601,3, 8.7221557999, 4.2996550274,
601,4, 8.2527503395, 3.6253207302,
602,0, 9.5257184696, 7.2152571869,
602,1, 9.3389984417, 7.0686039734,
602,2, 8.2489313221, 7.9630765152,
602,3, 7.8744259262, 6.2588300991,
602,4, 9.8794506359, 7.6286456108,
603,0, 8.3446497536, 14.5579880524,
603,1, 9.2240250206, 14.0773327637,
603,2, 7.6765334129, 5.7831852722,
603,3, 8.5254515839, 8.1139788055,
603,4, 7.5463590527, 14.5478703880,
604,0, 8.0392145157, 7.7771010780,
604,1, 8.8649855709, 4.2263214874,
604,2, 7.0893817043, 8.5827122879,
604,3, 10.2400025177, 4.3281082726,
604,4, 7.3625856972, 7.1269915009,
605,0, 7.5729818630, 7.9380348778,
605,1, 7.1495299530, 3.4228940201,
605,2, 8.3912370300, 9.3894768333,
605,3, 7.5903876305, 4.8400627518,
605,4, 7.5977993774, 5.2157699108,
606,0, 8.7603894711, 9.4652071762,
606,1, 7.9605555439, 4.0705999756,
606,2, 10.6910049629, 10.9938818932,
606,3, 8.3335527229, 3.2694321156,
606,4, 9.8739551067, 6.6445574379,
607,0, 6.6016601563, 6.1697784901,
607,1, 9.2033791924, 5.3782967472,
607,2, 9.3514276886, 10.3389399529,
607,3, 8.5642904472, 7.8537940216,
607,4, 7.0462042427, 11.1976627922,
608,0, 8.2840524673, 6.1695234966,
608,1, 9.3636408329, 14.3584627151,
608,2, 8.5458709240, 2.9896146774,
608,3, 8.1953106976, 10.3944556236,
608,4, 7.8942447090, 10.7965908241,
609,0, 7.8071347618, 3.9597232056,
609,1, 7.8664029503, 2.1252540731,
609,2, 9.1194063950, 13.2783870697,
609,3, 9.9348133373, 8.6216752625,
609,4, 9.1131424332, 17.4948073196,
610,0, 8.9203108215, 1.9042642331,
610,1, 7.9502863598, 7.6977095985,
610,2, 9.6349497128, 2.4818624449,
610,3, 8.8956818581, 10.5407007980,
610,4, 8.9266829681, 5.7216771126,
611,0, 9.6059204006, 8.6003432846,
611,1, 9.1124893379, 12.4961445427,
611,2, 8.3593916321, 6.3876457596,
611,3, 7.2401315308, 3.1807620239,
611,4, 9.6280145931, 3.6652051830,
612,0, 7.6781454849, 7.7706958771,
612,1, 10.1701405525, 14.7197069168,
612,2, 8.5196362305, 6.3348233604,
612,3, 7.9783236408, 7.8887036896,
612,4, 6.9773577309, 4.2267378044,
613,0, 9.1256939316, 8.8796888351,
613,1, 7.0429292107, 5.9538756371,
613,2, 9.2524622345, 7.3017595863,
613,3, 11.9317185783, 8.1554965019,
613,4, 8.6658781147, 5.2902985477,
614,0, 7.8568209648, 9.0180157661,
614,1, 7.3207732964, 5.5490841675,
614,2, 8.1379168415, 5.6790090942,
614,3, 7.0122591019, 3.7183458233,
614,4, 9.5690691376, 20.7803330612,
615,0, 9.1350579643, 7.6800978661,
615,1, 8.9570343399, 4.4437338734,
615,2, 7.4962614059, 7.5419708443,
615,3, 11.1559102249, 6.7178483200,
615,4, 8.0061141109, 12.7540706635,
616,0, 7.9173200417, 3.2332268906,
616,1, 9.3108226013, 6.7624416351,
616,2, 8.7364855385, 7.6663678551,
616,3, 10.0590517998, 24.4027304840,
616,4, 10.0931072426, 8.7681096649,
617,0, 9.2823499298, 6.6460203743,
617,1, 9.6810061073, 7.0727521324,
617,2, 8.6008950329, 4.9826492882,
617,3, 8.6435070038, 6.6912429810,
617,4, 6.9246649742, 6.9394461441,
618,0, 8.5793552399, 6.8545624065,
618,1, 8.6715220737, 6.9936179924,
618,2, 9.7259628963, 8.4405438995,
618,3, 9.0728682709, 9.5823698425,
618,4, 6.6276665688, 6.4397206593,
619,0, 8.1534229469, 12.0670846939,
619,1, 9.0172505379, 3.8481428719,
619,2, 8.0851932144, 5.4641942787,
619,3, 8.5062949753, 8.1049170494,
619,4, 9.7884823418, 4.4932289886,
620,0, 9.4435861206, 5.7189412689,
620,1, 7.5955829620, 4.9937352180,
620,2, 8.0136545753, 2.0090787649,
620,3, 8.8581891632, 8.1089465523,
620,4, 8.3730919933, 5.6888492966,
621,0, 11.7099695969, 4.2936591721,
621,1, 8.8325165176, 11.5984862518,
621,2, 8.2615253258, 5.7466830063,
621,3, 10.1177998924, 4.9604393196,
621,4, 9.0399494934, 9.6280198097,
622,0, 9.0589301300, 3.7551229095,
622,1, 8.5856311131, 14.4420153236,
622,2, 7.7984585667, 20.7933678055,
622,3, 8.2779321957, 5.2885993195,
622,4, 7.8257563686, 3.7926576042,
623,0, 9.2257713413, 20.0533178329,
623,1, 8.3333897591, 3.0457721806,
623,2, 10.1006256104, 12.0798162460,
623,3, 7.6990116692, 3.2778526783,
623,4, 7.4924828911, 7.9152867031,
624,0, 9.0385690117, 6.1080068588,
624,1, 8.4469638062, 7.7150294685,
624,2, 9.4311023998, 4.2848389626,
624,3, 7.8652686501, 8.6149589539,
624,4, 6.8612923717, 5.3101422691,
625,0, 8.3995978546, 8.4094698334,
625,1, 8.3850183964, 10.4253702164,
625,2, 7.7640207958, 3.0608471727,
625,3, 8.7878537941, 10.7420353127,
625,4, 9.9632863808, 7.9247302628,
626,0, 9.1836629772, 8.7393694878,
626,1, 8.8800023651, 12.1561764526,
626,2, 8.9571074295, 4.0416753769,
626,3, 9.6256319809, 7.2591345406,
626,4, 7.4903479099, 4.3620479774,
627,0, 7.7105995941, 5.8782633400,
627,1, 7.3814466572, 6.7227358627,
627,2, 8.9082706356, 9.2022119904,
627,3, 9.1677962685, 10.6654630852,
627,4, 8.1653282261, 8.2505091858,
628,0, 7.9382049751, 6.2720784569,
628,1, 12.1991334534, 13.1970413208,
628,2, 9.5166073895, 13.9186438751,
628,3, 8.1662146473, 3.0160872650,
628,4, 9.1459132767, 5.0677567959,
629,0, 7.0167005157, 5.0614917850,
629,1, 8.9043177605, 6.3947784615,
629,2, 7.6986674309, 8.1658228683,
629,3, 8.8572268295, 6.2870857811,
629,4, 8.4669038296, 9.9418177795,
630,0, 8.0171009064, 7.2426844025,
630,1, 8.2258848953, 10.9489312172,
630,2, 9.8357732105, 4.2603766537,
630,3, 8.0168869495, 5.2838255024,
630,4, 8.8471192169, 12.6056037331,
631,0, 9.4195547581, 10.1821040535,
631,1, 8.2766443443, 8.0903291893,
631,2, 8.4078285122, 3.5786268234,
631,3, 8.2924333286, 4.4974803829,
631,4, 7.8365141487, 3.9364087868,
632,0, 6.7613958073, 7.7909322071,
632,1, 8.0361052036, 7.2040853691,
632,2, 7.9206817245, 3.9139447021,
632,3, 7.9282167912, 8.2964278221,
632,4, 7.2925943756, 7.2932588577,
633,0, 7.4205002975, 9.2808898735,
633,1, 7.8467424107, 3.3304068613,
633,2, 8.0550334740, 2.5562893009,
633,3, 8.2845972824, 13.2707997131,
633,4, 7.7446117401, 3.9753586102,
634,0, 7.5476679039, 11.2975444031,
634,1, 7.4656546593, 3.7853347969,
634,2, 7.8562969303, 4.0204488945,
634,3, 12.6392667770, 8.9178449440,
634,4, 8.8423997116, 9.1595433807,
635,0, 7.5004424477, 5.9104184532,
635,1, 7.4363467884, 9.5455528831,
635,2, 8.3150722122, 3.7734859753,
635,3, 7.2297079182, 4.1087176037,
635,4, 6.9564440727, 6.2880504990,
636,0, 7.7258960915, 8.5572002983,
636,1, 7.6443373299, 2.6345489216,
636,2, 6.8054702663, 3.8943884611,
636,3, 9.1408434772, 6.8998887444,
636,4, 7.9544657040, 5.2624148846,
637,0, 7.1307078171, 10.2122710609,
637,1, 7.3046785259, 6.4502728558,
637,2, 6.4266756725, 5.2493469238,
637,3, 9.1728822517, 6.4522975349,
637,4, 8.8972056389, 6.8123882294,
638,0, 7.3537108612, 3.2194051075,
638,1, 7.8668174458, 7.4192007351,
638,2, 8.3051173782, 7.6671701622,
638,3, 7.1255303574, 4.3554577065,
638,4, 6.7845492554, 7.1493751335,
639,0, 14.3170120144, 6.9108864975,
639,1, 9.0491733932, 13.3705442810,
639,2, 8.2877906990, 5.7916511250,
639,3, 7.6664382267, 5.9220523357,
639,4, 7.9594672012, 4.1598478031,
640,0, 8.0379286098, 7.2347417068,
640,1, 7.0284215450, 3.1430363750,
640,2, 7.6828728676, 11.0117053032,
640,3, 7.1450072289, 5.6456051826,
640,4, 6.8311369133, 4.3694216347,
641,0, 8.1917370033, 13.5302107620,
641,1, 7.9535436249, 3.7700263119,
641,2, 6.5858915901, 4.1050091743,
641,3, 8.8215663910, 19.8007477188,
641,4, 8.5313491344, 3.6854848003,
642,0, 7.4767405605, 4.1769981956,
642,1, 7.3810993862, 5.5793980026,
642,2, 6.9548739910, 4.8977281666,
642,3, 7.0408609200, 5.8706945801,
642,4, 7.0491436005, 5.5892024612,
643,0, 7.0914933205, 6.5207542515,
643,1, 8.0985800648, 5.5153143120,
643,2, 7.8655195236, 11.9793027878,
643,3, 6.4930400181, 4.6672228527,
643,4, 7.0457928658, 7.0669445229,
644,0, 7.6431416702, 8.1230968857,
644,1, 7.5178613281, 9.7000841141,
644,2, 8.0971293449, 4.2598482323,
644,3, 6.7546644688, 4.8200445843,
644,4, 6.9471177578, 12.2460924530,
645,0, 7.2870280457, 6.2712537956,
645,1, 10.1419576550, 15.0062202072,
645,2, 7.8654263783, 4.9315322971,
645,3, 8.1243955421, 15.6904756927,
645,4, 8.6034869194, 4.1466674137,
646,0, 9.3936340237, 16.2153150177,
646,1, 10.9511883831, 10.9841593552,
646,2, 6.6909441948, 5.3834086323,
646,3, 8.1302289867, 11.1516242790,
646,4, 7.4656532383, 5.6310446358,
647,0, 10.0271138763, 14.6961406326,
647,1, 9.6251873398, 3.3966246986,
647,2, 8.0002074909, 8.6161335182,
647,3, 6.7375268459, 5.3331820202,
647,4, 8.3986292076, 7.3464652538,
648,0, 8.0575863743, 4.7445031261,
648,1, 7.1027736855, 8.9278551483,
648,2, 6.9681728363, 9.2031718636,
648,3, 7.4561516190, 9.0955629158,
648,4, 8.1938628960, 5.6762030697,
649,0, 7.8829455757, 6.6539006615,
649,1, 7.8029002953, 12.7067293930,
649,2, 8.3708776474, 9.6080559540,
649,3, 7.5304995537, 1.9615398645,
649,4, 7.4596920776, 9.9763808060,
650,0, 6.7355441475, 3.4495977926,
650,1, 7.6343413544, 5.3867817879,
650,2, 7.4371961975, 5.9455870724,
650,3, 7.0744355774, 10.1058389473,
650,4, 7.1216501427, 5.2297407150,
651,0, 8.9962256241, 8.8057847214,
651,1, 7.8217037582, 8.8604096603,
651,2, 7.8090754795, 5.9188803387,
651,3, 8.0950982666, 6.7402095795,
651,4, 7.7633022690, 8.2034605980,
652,0, 7.9444277382, 4.2198149872,
652,1, 8.1561411095, 6.3010475540,
652,2, 8.4030764484, 5.6469073486,
652,3, 8.6284582901, 7.0338318062,
652,4, 9.5996889687, 5.8028519058,
653,0, 7.0758174419, 7.5688902473,
653,1, 8.0173271847, 4.9875075150,
653,2, 7.8268649101, 7.8827768326,
653,3, 7.4568177986, 7.6479306889,
653,4, 8.1701934624, 10.7037143707,
654,0, 8.0100993347, 3.9384397793,
654,1, 6.6740194225, 7.8278955460,
654,2, 8.3899717045, 7.3820528984,
654,3, 8.5663467407, 8.4102273560,
654,4, 8.9406117249, 4.9257952118,
655,0, 7.3286454487, 7.3954911232,
655,1, 7.8644414520, 2.4355090809,
655,2, 6.8037182617, 6.9365994263,
655,3, 8.6566314316, 6.4197830296,
655,4, 7.9610947990, 7.7484168816,
656,0, 8.7401104736, 3.2410286522,
656,1, 7.2971011448, 14.5303683853,
656,2, 8.5076915169, 10.1859740639,
656,3, 6.7638058281, 5.1434642220,
656,4, 8.5908083248, 7.6052019501,
657,0, 7.5236641216, 7.7459387207,
657,1, 7.2546403885, 3.9209126568,
657,2, 7.2931683159, 14.9092882538,
657,3, 8.4031813431, 14.5300722504,
657,4, 7.9417140007, 4.6099986935,
658,0, 8.9545665741, 5.6344594860,
658,1, 8.5050797272, 4.7045748425,
658,2, 7.8217839432, 3.4267775822,
658,3, 8.6163201046, 4.3414135170,
658,4, 6.7445912838, 5.6206953049,
659,0, 7.2793870354, 2.6394949389,
659,1, 7.1473546791, 16.6923203659,
659,2, 7.3864230824, 13.3412273026,
659,3, 7.1410777760, 4.7812320137,
659,4, 5.9196245670, 5.7600121880,
660,0, 7.2341251659, 4.0962738800,
660,1, 7.0668774796, 7.5018707752,
660,2, 11.1579792786, 5.5387097168,
660,3, 8.1455882740, 5.3909228420,
660,4, 8.9229238319, 6.2519199085,
661,0, 6.9671865463, 11.0352228737,
661,1, 10.4653430367, 2.0552337170,
661,2, 8.2465671921, 13.4060313797,
661,3, 8.7664262772, 6.6436494541,
661,4, 7.6155064583, 4.4558646202,
662,0, 7.1264361382, 5.6432557487,
662,1, 7.2616058826, 3.3576584053,
662,2, 6.9729471397, 12.7633477402,
662,3, 8.3894816399, 7.2305872345,
662,4, 8.3899648666, 6.7259066772,
663,0, 7.8419730568, 4.5279545212,
663,1, 9.6553407669, 5.1592603493,
663,2, 6.9782044601, 5.3931663609,
663,3, 8.6987225533, 13.1611458969,
663,4, 6.6766838169, 8.1891700554,
664,0, 7.5983110523, 4.0274877262,
664,1, 8.8879031849, 15.6964736557,
664,2, 7.7558965969, 5.5386766434,
664,3, 8.0653592396, 5.3579797363,
664,4, 9.6033878422, 20.1831371689,
665,0, 9.3430714226, 2.5823191023,
665,1, 7.3707492256, 10.4528883553,
665,2, 7.2934775448, 2.8873451376,
665,3, 8.3316953945, 8.2548007774,
665,4, 7.0162000275, 10.2104928207,
666,0, 8.1230032539, 2.3240816641,
666,1, 9.5152333069, 6.3360421085,
666,2, 7.2209293747, 6.7361378479,
666,3, 7.7808397770, 8.4576102638,
666,4, 6.2272505856, 5.6119454193,
667,0, 8.3974423981, 6.2135779953,
667,1, 6.5091265965, 3.7630513048,
667,2, 7.9298203182, 5.4267261410,
667,3, 7.3586769390, 5.6775498486,
667,4, 7.9685146332, 10.5057131195,
668,0, 9.7766413879, 4.8657019138,
668,1, 9.3459263420, 5.8959802818,
668,2, 8.1668737221, 5.5451072884,
668,3, 7.6125425816, 5.5278152847,
668,4, 7.3552964783, 6.4093666840,
669,0, 7.0999297810, 4.7218684769,
669,1, 6.7535086060, 3.5844581127,
669,2, 7.2992494297, 7.8872289085,
669,3, 7.8250897980, 3.6828211975,
669,4, 7.0089187145, 5.1472042751,
670,0, 6.3358909321, 5.0060112953,
670,1, 8.3766456413, 5.9070614910,
670,2, 8.4593140030, 5.2106949806,
670,3, 8.3377222633, 4.6883514309,
670,4, 7.5056303310, 5.1681086731,
671,0, 7.6357146835, 6.5510772514,
671,1, 6.7647848892, 3.1337742615,
671,2, 7.8933976841, 7.8238334846,
671,3, 7.0663197041, 6.7788131142,
671,4, 7.9548137856, 4.7711555767,
672,0, 8.3924065208, 6.1297866821,
672,1, 7.9438687849, 4.8024637413,
672,2, 8.5152497101, 10.7459786224,
672,3, 6.9254355335, 7.5905190468,
672,4, 7.8748214912, 6.0094544983,
673,0, 7.6930231094, 4.4614523792,
673,1, 6.8118550873, 3.6616497326,
673,2, 7.5385106850, 10.4767963791,
673,3, 8.3673081398, 6.7284409714,
673,4, 7.3877446175, 8.3463063240,
674,0, 7.9203165245, 3.5749339104,
674,1, 5.9949533463, 8.2184807014,
674,2, 6.9027299213, 2.0580753613,
674,3, 10.2072453308, 7.1697569752,
674,4, 7.7596391106, 6.4533313179,
675,0, 6.6561415195, 8.1465305138,
675,1, 7.2528833771, 2.2062815523,
675,2, 6.6664460182, 8.4225368690,
675,3, 7.6654625225, 5.7269779491,
675,4, 8.6216795540, 10.5683300591,
676,0, 7.1078485012, 4.4066688824,
676,1, 6.5108497429, 3.7380738926,
676,2, 7.8830683041, 5.0126614094,
676,3, 7.6305507469, 3.5530431938,
676,4, 6.9643616962, 9.2672260857,
677,0, 7.4558187771, 4.7212589741,
677,1, 7.2265175247, 5.4077796268,
677,2, 6.9896698666, 12.4793960762,
677,3, 7.1580748272, 9.3656110764,
677,4, 8.7214592266, 6.9380711746,
678,0, 6.2876838112, 8.7596928978,
678,1, 8.2842643642, 7.1815695190,
678,2, 8.2143434811, 4.9752058887,
678,3, 6.9478212261, 8.7631767082,
678,4, 6.5431838799, 4.7315292645,
679,0, 6.6939106464, 4.3618724442,
679,1, 6.8295076370, 6.2623775482,
679,2, 7.6089443779, 2.8685935974,
679,3, 7.8312973595, 6.4340699005,
679,4, 7.3458436012, 5.1948423576,
680,0, 7.4281225395, 7.3690278625,
680,1, 6.3791221905, 5.5700849533,
680,2, 7.2965922165, 6.2612734127,
680,3, 7.3227434063, 5.5031460571,
680,4, 7.4502584553, 8.6819953251,
681,0, 6.4231310081, 20.5720746994,
681,1, 8.4102148342, 7.9484967041,
681,2, 7.9650711441, 6.4065493011,
681,3, 7.4272192955, 5.8198650932,
681,4, 7.2088332462, 3.4024209785,
682,0, 7.7201932335, 8.2560365677,
682,1, 10.0173285770, 6.7945294571,
682,2, 7.3884074783, 4.3242329693,
682,3, 8.7154306412, 11.8697628784,
682,4, 6.3838409519, 7.8426791191,
683,0, 9.0843035603, 5.4934928226,
683,1, 10.5992207909, 11.5064669228,
683,2, 6.5297513199, 7.9678375816,
683,3, 6.6864442062, 3.3859004307,
683,4, 6.7203118992, 6.7992030525,
684,0, 7.9879268074, 10.0000935364,
684,1, 7.5768097687, 5.6148404217,
684,2, 7.0312149525, 1.8792572093,
684,3, 7.4650910568, 4.9518533993,
684,4, 6.4370015144, 6.1777569580,
685,0, 7.0902897549, 11.0709489250,
685,1, 6.5194568253, 6.5340949059,
685,2, 6.7791270065, 5.2579401588,
685,3, 8.0898443317, 16.8288331985,
685,4, 6.8874263573, 5.1595787525,
686,0, 6.8082442284, 4.5363327217,
686,1, 8.0976378822, 15.1187462616,
686,2, 8.0456290722, 5.3209128189,
686,3, 6.2605399609, 3.1098145819,
686,4, 6.5030237579, 5.6253743553,
687,0, 6.9604081631, 5.2862670803,
687,1, 6.2330907249, 6.8835889339,
687,2, 6.6881479454, 3.9734092236,
687,3, 7.2371540260, 5.2326399994,
687,4, 6.6545167542, 10.5411495018,
688,0, 7.1634410763, 4.4782292366,
688,1, 8.4177825737, 4.3023641968,
688,2, 6.7755598640, 4.0634886551,
688,3, 7.6364510536, 8.1361110878,
688,4, 9.0623061275, 4.9988562393,
689,0, 7.8370615768, 2.8294061756,
689,1, 6.8303225899, 2.8346730518,
689,2, 7.1597457123, 8.9477894592,
689,3, 8.0832295609, 4.4357983971,
689,4, 7.6416117191, 6.4204163361,
690,0, 6.8212619400, 4.4116860390,
690,1, 7.4895834637, 2.1854318810,
690,2, 6.7119053650, 3.5229995680,
690,3, 6.1984413338, 7.2137959957,
690,4, 8.2761466217, 14.7925516510,
691,0, 6.4668614769, 4.1586680698,
691,1, 7.6695302486, 9.0204580307,
691,2, 7.4575040436, 3.1603822136,
691,3, 7.4091979122, 6.6213052654,
691,4, 6.1598812485, 6.4719327641,
692,0, 6.3222528076, 8.7119897652,
692,1, 8.9445402813, 5.6387822819,
692,2, 8.7941530323, 9.0189496040,
692,3, 6.5696779537, 5.5086764812,
692,4, 6.3790747833, 4.0502829266,
693,0, 7.1648731041, 3.2503912067,
693,1, 7.1929814434, 5.8577902699,
693,2, 7.6536101723, 3.9835831833,
693,3, 5.5791208267, 5.9721579266,
693,4, 7.6762643242, 5.2526435375,
694,0, 6.9618618298, 6.1373934174,
694,1, 7.8509037876, 16.1202494431,
694,2, 7.9542241192, 5.6669221687,
694,3, 7.9147814178, 2.4908417702,
694,4, 7.4958315659, 5.7313993931,
695,0, 5.9428539944, 3.2825025702,
695,1, 7.2049072075, 7.6298030090,
695,2, 7.6523928547, 12.6950979614,
695,3, 7.3973578072, 5.6584512043,
695,4, 7.5047199154, 4.3162825108,
696,0, 6.6344686413, 7.2809371090,
696,1, 7.5592377377, 6.2967614460,
696,2, 6.1748331642, 5.1512458515,
696,3, 7.5638011742, 7.7095366096,
696,4, 5.6807534981, 5.3159463310,
697,0, 6.4735176373, 9.0027637672,
697,1, 7.6796554756, 8.2933219910,
697,2, 8.3009714031, 5.7056734371,
697,3, 6.8956825066, 9.0238932037,
697,4, 7.8241583443, 9.7067303658,
698,0, 7.3181072140, 11.7075252914,
698,1, 6.5096225452, 7.9826819611,
698,2, 6.6877371597, 4.0811060429,
698,3, 6.5406884384, 7.0779328156,
698,4, 7.4253690624, 12.4969306564,
699,0, 8.1247345352, 6.5011120415,
699,1, 7.0789937878, 10.5387134361,
699,2, 7.3687316704, 4.8368222427,
699,3, 7.1713417625, 7.3054977036,
699,4, 7.1326899338, 3.3258483028,
700,0, 7.8193509865, 12.3558155441,
700,1, 6.4435182476, 2.4621180105,
700,2, 6.0052792549, 9.7282319069,
700,3, 7.0139056110, 7.2184653854,
700,4, 6.3798858929, 7.4187359428,
701,0, 6.4858998775, 4.2164438438,
701,1, 10.8943464470, 6.6480663776,
701,2, 7.4652953339, 6.5663892746,
701,3, 8.0724636173, 7.7889297867,
701,4, 6.6989051247, 11.3350980377,
702,0, 6.2249809933, 4.0189042091,
702,1, 6.2315335178, 3.4118599081,
702,2, 6.7753201008, 9.1521523476,
702,3, 6.9293090153, 4.4390736389,
702,4, 8.0534335518, 2.1232128286,
703,0, 7.1430919361, 8.6724588203,
703,1, 7.3102594566, 5.9187992287,
703,2, 6.4385522652, 7.3687444782,
703,3, 7.3580685806, 9.4283460999,
703,4, 7.8057716751, 9.9769533348,
704,0, 8.4183464527, 10.2107201576,
704,1, 7.7834806156, 5.4748532867,
704,2, 7.4861793995, 6.8912162209,
704,3, 7.8479377174, 6.6970188904,
704,4, 6.9485175705, 8.6207535934,
705,0, 8.3716834736, 3.4082051277,
705,1, 6.3911908531, 7.4610769081,
705,2, 7.9153597450, 9.2209936142,
705,3, 7.8175475025, 4.2440260315,
705,4, 6.8679582500, 4.0985815430,
706,0, 6.3799547195, 7.9528862095,
706,1, 7.5787002850, 8.2796014404,
706,2, 6.7220687389, 6.5493024921,
706,3, 5.8902777576, 6.5211678123,
706,4, 7.5145219898, 1.8805566359,
707,0, 6.5260620499, 4.7268820095,
707,1, 6.2932213593, 8.6830067825,
707,2, 7.6290267277, 7.9806646538,
707,3, 6.2199036026, 3.7763185406,
707,4, 7.9336248112, 3.0114941406,
708,0, 6.4453972244, 7.3789991188,
708,1, 7.0180868149, 3.9041189575,
708,2, 7.2677136326, 8.7376416969,
708,3, 8.8851831341, 12.1636899948,
708,4, 6.5210537148, 10.0671413994,
709,0, 7.4651894569, 3.0814017534,
709,1, 6.9401089859, 2.4543188190,
709,2, 8.0902739716, 4.4308537006,
709,3, 6.5729351616, 5.6633676624,
709,4, 7.2070466423, 8.2140706444,
710,0, 6.0178005028, 5.0158067989,
710,1, 7.8983404732, 4.1796053028,
710,2, 7.9488379192, 3.6540768433,
710,3, 5.8802262211, 7.3343433952,
710,4, 7.2413145256, 5.9413058853,
711,0, 6.4621226501, 3.8751467896,
711,1, 6.7046050549, 13.3423009109,
711,2, 8.3615156364, 7.9052629852,
711,3, 7.1582137585, 8.0703651619,
711,4, 6.8946531963, 7.4796034622,
712,0, 8.2156361866, 3.2145285511,
712,1, 7.0326776314, 8.9649613190,
712,2, 6.7266039562, 4.2923316956,
712,3, 7.7935441113, 2.9460713577,
712,4, 6.8538812542, 4.9374043846,
713,0, 8.0777491856, 6.2415381241,
713,1, 8.9304901314, 4.2935971069,
713,2, 7.0426352119, 4.6374299812,
713,3, 7.5004112911, 4.8127286434,
713,4, 6.4018290997, 2.2902252769,
714,0, 7.5835042381, 4.1113515568,
714,1, 6.3413344002, 5.3155394840,
714,2, 6.7552244377, 3.5100474358,
714,3, 7.0056863689, 4.4252523232,
714,4, 8.0700837517, 8.9133898544,
715,0, 8.0789947224, 11.8186866570,
715,1, 8.1486027718, 8.0804568481,
