epoch,n, train_loss, valid_loss
128,2, 107.6819309998, 90.8465301514,
128,3, 96.3216001892, 28.9319157410,
128,4, 121.5898164368, 87.0329043579,
129,0, 123.6283981323, 432.2919860840,
129,1, 118.9159230042, 319.6832836914,
129,2, 136.4334791565, 398.9442395020,
129,3, 116.5485816956, 91.7844165039,
129,4, 127.8730607605, 834.9482153320,
130,0, 148.8656741333, 224.3804345703,
130,1, 151.0937788391, 286.3408148193,
130,2, 144.6371421814, 119.0085156250,
130,3, 129.7670854187, 42.0990502167,
130,4, 133.8521116638, 252.9828894043,
131,0, 89.7809319305, 116.2145999146,
131,1, 93.9210588074, 96.0218640137,
131,2, 111.4782296753, 86.2735958862,
131,3, 103.2078376770, 35.0206381226,
131,4, 167.9417253113, 174.4079547119,
132,0, 265.0265267944, 223.7219812012,
132,1, 202.3705804443, 256.0346032715,
132,2, 166.6380691528, 280.5108276367,
132,3, 123.2797351074, 85.7678140259,
132,4, 118.9685856628, 46.9844985962,
133,0, 139.6110102844, 126.3615505981,
133,1, 130.5187416077, 237.8158923340,
133,2, 204.3980342102, 355.2280847168,
133,3, 155.9135626221, 629.3705297852,
133,4, 134.6443641663, 59.3238938904,
134,0, 134.4288945007, 254.2340063477,
134,1, 146.3603733826, 102.5104702759,
134,2, 121.9772154236, 90.6824588013,
134,3, 154.6448269653, 181.7976211548,
134,4, 168.4147859192, 777.6900830078,
135,0, 117.8147683716, 70.6660049438,
135,1, 102.4086729431, 88.4572773743,
135,2, 104.8630145264, 142.1310260010,
135,3, 95.2162030029, 82.8741290283,
135,4, 93.9619915771, 194.1366790771,
136,0, 110.2492303467, 141.2064108276,
136,1, 116.3165774536, 158.5732104492,
136,2, 97.3451646423, 386.0930444336,
136,3, 110.4584626770, 476.5295898437,
136,4, 120.3945169067, 465.6295239258,
137,0, 112.0943429565, 105.4109481812,
137,1, 118.8478218079, 286.7117071533,
137,2, 103.8415979004, 346.3111791992,
137,3, 122.2013609314, 103.0899716187,
137,4, 107.5827230835, 202.2688757324,
138,0, 132.2403550720, 405.1038989258,
138,1, 132.4159561157, 416.4088623047,
138,2, 103.6709162903, 123.1372393799,
138,3, 87.2184808350, 398.4407006836,
138,4, 127.5667681885, 181.2382604980,
139,0, 121.0254425049, 886.1105078125,
139,1, 134.6737692261, 434.7525427246,
139,2, 101.0322097778, 1240.8480493164,
139,3, 123.9820735168, 483.4597900391,
139,4, 137.9494258118, 142.0307037354,
140,0, 141.4559417725, 70.6374420166,
140,1, 115.2376458740, 205.8092950439,
140,2, 128.9212075806, 827.8668505859,
140,3, 101.8296888733, 211.9107641602,
140,4, 111.4290686035, 50.9265100098,
141,0, 92.0932067871, 144.7147903442,
141,1, 104.7978562927, 371.3215234375,
141,2, 104.8609782410, 184.9880767822,
141,3, 96.2988952637, 133.9934817505,
141,4, 106.9933209229, 144.7667391968,
142,0, 98.7570956421, 135.4022259521,
142,1, 96.4537284851, 260.8595330811,
142,2, 111.4172764587, 128.7271282959,
142,3, 132.8375825500, 109.2158624268,
142,4, 98.6758586121, 193.2572814941,
143,0, 90.7884913635, 395.7666271973,
143,1, 107.3003001404, 127.2676757813,
143,2, 94.0685983276, 31.4326505280,
143,3, 113.9877775574, 237.0527899170,
143,4, 122.5356384277, 220.7390625000,
144,0, 120.5942842102, 138.2507717896,
144,1, 105.8068759155, 127.6130184937,
144,2, 104.3005578613, 132.6557424927,
144,3, 109.7225192261, 51.6751719666,
144,4, 89.7524551392, 71.5327047729,
145,0, 80.4928562927, 60.2155567932,
145,1, 105.5163366699, 100.9273204041,
145,2, 111.8366778564, 267.2030010986,
145,3, 147.7011100769, 187.1289312744,
145,4, 92.8490827942, 117.4102978516,
146,0, 82.6117483521, 45.1496006775,
146,1, 100.5411723328, 262.4675109863,
146,2, 103.6937120056, 234.4547424316,
146,3, 113.7031063843, 167.4818426514,
146,4, 122.4429559326, 263.4315911865,
147,0, 107.4010139465, 340.9307916260,
147,1, 129.0088845825, 736.6490307617,
147,2, 93.5681359863, 102.1583105469,
147,3, 103.3642417908, 63.3355653381,
147,4, 93.2021693420, 28.5854088593,
148,0, 82.2331158447, 196.3883398438,
148,1, 82.4806446838, 45.1749477386,
148,2, 100.4089033508, 144.0310528564,
148,3, 104.3405636597, 408.0917822266,
148,4, 95.2792700195, 91.0171130371,
149,0, 93.2697457886, 174.5182507324,
149,1, 94.2914175415, 87.6227593994,
149,2, 111.1642541504, 92.7549240112,
149,3, 113.8765138245, 204.9299096680,
149,4, 83.1816400146, 532.6852355957,
150,0, 105.5203140259, 83.9560697937,
150,1, 87.8825267029, 81.6697335815,
150,2, 86.2299020386, 46.0220223999,
150,3, 141.2133309937, 280.8361810303,
150,4, 132.7509561157, 642.9584130859,
151,0, 121.5484805298, 170.1748822021,
151,1, 112.7528247070, 50.5014218140,
151,2, 109.6927745056, 50.2597018433,
151,3, 123.1040191650, 430.2532556152,
151,4, 146.9205480957, 197.1158898926,
152,0, 138.3549296570, 59.6336434937,
152,1, 119.2663786316, 54.7839619446,
152,2, 68.8191658020, 31.8435639954,
152,3, 76.4559074402, 29.3824656677,
152,4, 98.8981742859, 173.8042898560,
153,0, 105.9978630066, 78.0916712952,
153,1, 92.8212718201, 845.6316943359,
153,2, 91.1861433411, 98.6062905884,
153,3, 100.9611622620, 202.8449285889,
153,4, 115.4251087952, 203.7288793945,
154,0, 119.9359254456, 154.4323278809,
154,1, 111.1445233154, 258.4882720947,
154,2, 72.0940456390, 58.2215191650,
154,3, 97.7371782684, 34.7505313110,
154,4, 86.4583764648, 93.7151208496,
155,0, 78.3280899048, 161.1113940430,
155,1, 91.9221838379, 131.0575268555,
155,2, 100.9306083679, 66.9500781250,
155,3, 86.7637654114, 94.6672799683,
155,4, 83.7727566528, 42.5470829773,
156,0, 82.6415211487, 32.8568987274,
156,1, 79.6970465088, 38.3734510040,
156,2, 94.0144848633, 175.1122027588,
156,3, 110.1158670044, 470.9203784180,
156,4, 101.7445321655, 160.3752197266,
157,0, 94.6780609131, 69.6396458435,
157,1, 92.8520277405, 89.7532089233,
157,2, 91.6796470642, 593.5822924805,
157,3, 131.3080079651, 81.5149510193,
157,4, 81.0794766235, 100.8788696289,
158,0, 76.7386428833, 23.7173390198,
158,1, 85.2370178986, 125.7346606445,
158,2, 91.1255178833, 74.8643061829,
158,3, 90.2588876343, 215.0047119141,
158,4, 81.2458988953, 150.0785653687,
159,0, 117.6229750061, 142.2591088867,
159,1, 111.5888891602, 108.2711895752,
159,2, 109.9193016052, 43.7915418243,
159,3, 85.2082049561, 42.4668463135,
159,4, 87.9805607605, 45.2376122284,
160,0, 97.6514494324, 93.3411721802,
160,1, 79.9873466492, 90.1379885864,
160,2, 126.0140321350, 285.1856250000,
160,3, 107.1742054749, 186.8013616943,
160,4, 82.8315150452, 50.5640283966,
161,0, 75.3211740112, 42.0255902863,
161,1, 79.3849418640, 72.7360484314,
161,2, 117.3319192505, 142.0321026611,
161,3, 96.7237065125, 65.9367900085,
161,4, 89.2719940186, 90.6783970642,
162,0, 78.2003234863, 507.5216564941,
162,1, 95.5228624725, 49.8229644775,
162,2, 104.6524120331, 50.4730618286,
162,3, 98.9527658081, 157.2524383545,
162,4, 82.8385813904, 335.3714392090,
163,0, 82.2102090454, 39.8391313934,
163,1, 88.5595225525, 281.0755895996,
163,2, 149.4932630920, 164.4141772461,
163,3, 141.4495466614, 165.2207901001,
163,4, 89.6853530884, 85.2348213196,
164,0, 79.2055281830, 64.9083647156,
164,1, 67.4329063416, 160.4486688232,
164,2, 57.2466281128, 31.9249742126,
164,3, 95.8975010681, 93.2545053101,
164,4, 75.2920198059, 64.1267942810,
165,0, 81.3873653412, 357.4273425293,
165,1, 90.3624076843, 120.9729629517,
165,2, 79.1342322540, 269.6768029785,
165,3, 89.4239369965, 172.7008343506,
165,4, 75.0264338684, 236.1308374023,
166,0, 62.7513807678, 40.6475402069,
166,1, 74.5331022644, 83.8812341309,
166,2, 66.9086613464, 136.7005242920,
166,3, 68.5550041199, 116.9629882813,
166,4, 69.5546102905, 222.7651196289,
167,0, 94.8700241089, 52.3912690735,
167,1, 79.6903282166, 111.4392941284,
167,2, 75.0798458099, 56.6872454834,
167,3, 85.8708537292, 99.7416195679,
167,4, 82.4727587891, 91.0262805176,
168,0, 69.4048632813, 100.0991900635,
168,1, 76.6342536926, 160.7537973022,
168,2, 82.3318182373, 548.3376367187,
168,3, 73.1303390503, 176.4870031738,
168,4, 81.2155774689, 73.9134017944,
169,0, 89.7297978210, 522.8610083008,
169,1, 72.3198841858, 90.9985078430,
169,2, 89.3819841003, 134.1907312012,
169,3, 78.7055266571, 42.2723352051,
169,4, 69.4491223907, 221.7372222900,
170,0, 68.0390040588, 114.0205224609,
170,1, 95.8821200562, 40.1834895325,
170,2, 90.8804841614, 387.4011474609,
170,3, 64.2958624268, 43.6522053528,
170,4, 78.2729648590, 71.6702137756,
171,0, 88.6382598877, 390.3223645020,
171,1, 89.7470474243, 90.8037823486,
171,2, 76.7678770447, 82.8030195618,
171,3, 76.5969052124, 234.7011846924,
171,4, 74.4446577454, 56.7888385010,
172,0, 96.1136601257, 954.9676538086,
172,1, 84.6590509033, 40.7692230225,
172,2, 74.7994277954, 94.6153335571,
172,3, 78.8191352844, 41.9506745911,
172,4, 73.2582036591, 81.9256332397,
173,0, 65.5846752167, 34.5177266693,
173,1, 81.8703295135, 243.6390179443,
173,2, 61.7422151184, 28.1897824097,
173,3, 85.0556015015, 63.6828871155,
173,4, 72.0532217407, 308.9012994385,
174,0, 72.4999769592, 71.8836276245,
174,1, 73.6083984375, 317.4557952881,
174,2, 62.7295420837, 260.1067675781,
174,3, 59.4595449066, 24.8476014709,
174,4, 92.7247235107, 437.3322912598,
175,0, 106.5469242859, 68.4094215393,
175,1, 80.2545166016, 74.3049160767,
175,2, 62.4047798920, 132.6315109253,
175,3, 73.1199108887, 159.7316638184,
175,4, 84.9533200073, 52.9816761780,
176,0, 63.9336790466, 109.9828799438,
176,1, 78.7992649841, 83.0105574036,
176,2, 81.7105261993, 74.4338508606,
176,3, 62.8304590607, 116.6969638062,
176,4, 97.5580024719, 49.8594880676,
177,0, 56.6266448212, 52.5128208923,
177,1, 55.6481307220, 28.5922831726,
177,2, 50.5520240021, 20.4923135757,
177,3, 65.2290219116, 60.0433320618,
177,4, 81.6399714661, 47.1873532104,
178,0, 74.7766825104, 178.5654241943,
178,1, 63.3316680145, 88.9702401733,
178,2, 55.6990827179, 62.7339761353,
178,3, 74.9000877380, 74.7112948608,
178,4, 71.7588519287, 159.6714135742,
179,0, 80.2780949402, 29.9217750549,
179,1, 95.7900255585, 179.8825732422,
179,2, 78.4027261353, 187.5622003174,
179,3, 75.1801280212, 31.8875195312,
179,4, 71.5527375793, 75.6752305603,
180,0, 69.3216529846, 133.5164239502,
180,1, 73.7245987701, 17.8277700424,
180,2, 64.9343789673, 70.6770289612,
180,3, 53.7965924835, 44.1065325928,
180,4, 53.7706555939, 32.1707399750,
181,0, 71.4549684143, 404.3395593262,
181,1, 97.4695805359, 84.0216860962,
181,2, 124.6740432739, 409.3837622070,
181,3, 88.9226327515, 66.3981486511,
181,4, 58.0408380127, 45.0406523895,
182,0, 53.6562964630, 38.0344384766,
182,1, 70.9349095917, 76.7073548889,
182,2, 88.4558587646, 169.6773022461,
182,3, 62.9072958374, 176.8555584717,
182,4, 59.8778034210, 15.7382679749,
183,0, 54.6311772919, 98.2900204468,
183,1, 94.9977455902, 161.2298074341,
183,2, 114.1944221497, 115.1723361206,
183,3, 94.1666891479, 166.1932766724,
183,4, 88.8645713806, 152.2047460938,
184,0, 74.1793814087, 148.4155554199,
184,1, 65.4858407593, 123.9584088135,
184,2, 56.2310041809, 55.8783644104,
184,3, 52.8087803650, 25.2393989182,
184,4, 66.2421810913, 49.8782641602,
185,0, 66.9904767609, 75.0186521912,
185,1, 60.2715659332, 21.0250590134,
185,2, 75.1016273499, 86.5391748047,
185,3, 76.4131158447, 307.3128308105,
185,4, 79.4972447205, 62.8021005249,
186,0, 63.5842168427, 31.2078478241,
186,1, 74.2521199036, 53.6790524292,
186,2, 81.0489688873, 178.2463732910,
186,3, 88.4572441101, 155.0041601563,
186,4, 63.2399333954, 18.1423944855,
187,0, 85.1826723480, 284.0040460205,
187,1, 93.2366079712, 32.6954840851,
187,2, 80.8502543640, 93.5814859009,
187,3, 81.1158548737, 95.5145947266,
187,4, 67.1384267426, 24.9376244354,
188,0, 56.1995962524, 64.7419804382,
188,1, 57.9673540497, 96.3411712646,
188,2, 67.4538629150, 129.9181677246,
188,3, 59.2987869263, 87.8936709595,
188,4, 81.7933166504, 57.5217179871,
189,0, 59.5808824158, 57.9963616943,
189,1, 67.0698062897, 170.0299945068,
189,2, 72.1285234070, 118.9541567993,
189,3, 60.6047984314, 66.5337339783,
189,4, 74.3792548370, 43.5514442444,
190,0, 55.6467848206, 33.5657527161,
190,1, 87.5693835449, 251.6001391602,
190,2, 87.1638255310, 291.5190875244,
190,3, 69.2240918732, 93.8375845337,
190,4, 58.2631973267, 29.9391696930,
191,0, 83.5738078308, 66.0704640198,
191,1, 80.1082890320, 38.0351992035,
191,2, 80.9134568787, 85.0733164978,
191,3, 101.4597470093, 302.6878326416,
191,4, 78.8873406982, 71.2010043335,
192,0, 60.0611553955, 64.7690846252,
192,1, 56.2085735321, 40.1671747589,
192,2, 62.9440747833, 40.4772043610,
192,3, 59.7040068817, 68.5858709717,
192,4, 56.9599081421, 26.5000432587,
193,0, 53.1287966919, 153.3676062012,
193,1, 63.7801692200, 81.6145489502,
193,2, 57.5497547150, 49.5946895599,
193,3, 72.0545124817, 109.5383947754,
193,4, 60.7113664246, 18.5318375015,
194,0, 62.9686718750, 181.7316937256,
194,1, 47.0747821045, 20.1816217041,
194,2, 74.9808096313, 114.8399160767,
194,3, 81.9281623840, 88.7675146484,
194,4, 61.9745664978, 116.3116162109,
195,0, 52.4201719666, 42.6693563843,
195,1, 61.7913341522, 132.2852313232,
195,2, 60.9301980591, 63.1627481079,
195,3, 47.3894544220, 143.9062680054,
195,4, 69.7340496063, 46.1791989136,
196,0, 56.8570838165, 163.8079003906,
196,1, 57.3831201935, 78.3712068176,
196,2, 57.5873384857, 79.8143753052,
196,3, 46.3747750854, 27.9766632843,
196,4, 59.4217079163, 240.5873828125,
197,0, 58.4175033569, 52.4731370544,
197,1, 50.5925164032, 78.5788528442,
197,2, 48.4935206604, 64.8063447571,
197,3, 70.7028211975, 286.6445782471,
197,4, 72.3960322571, 24.8051391220,
198,0, 91.8304208374, 28.0556864166,
198,1, 72.7159514618, 30.8812256622,
198,2, 66.7964979553, 98.4662670898,
198,3, 69.4037163544, 104.4247479248,
198,4, 42.2202385712, 125.8539428711,
199,0, 58.0693888092, 154.7816717529,
199,1, 66.2795327759, 355.8889392090,
199,2, 66.7515699768, 60.9543891907,
199,3, 59.7678002930, 33.8571031952,
199,4, 39.2055413055, 41.4271575165,
200,0, 50.6899895477, 16.6665650177,
200,1, 47.8597084045, 94.7062341309,
200,2, 56.0607580566, 271.9350219727,
200,3, 59.8785678101, 57.0486477661,
200,4, 49.0235595703, 38.4511009979,
201,0, 51.7749472809, 234.9423449707,
201,1, 73.8574277496, 90.9309518433,
201,2, 80.2098087311, 731.9102734375,
201,3, 87.0741188812, 158.4922222900,
201,4, 65.0170290375, 50.1669239807,
202,0, 57.1823258209, 114.0362390137,
202,1, 56.3758089447, 272.6749017334,
202,2, 64.3410220337, 80.2940475464,
202,3, 55.6898431396, 47.7712158966,
202,4, 56.3559597778, 72.7683607483,
203,0, 58.8786399078, 92.0760205078,
203,1, 51.5157069397, 53.5339265442,
203,2, 53.5001988983, 59.2046800232,
203,3, 65.2941519165, 180.5327130127,
203,4, 62.6354241943, 216.4774011230,
204,0, 56.7828668976, 46.0514050293,
204,1, 79.1701580811, 275.3265509033,
204,2, 72.4228330994, 123.4409109497,
204,3, 68.1932160187, 93.8586224365,
204,4, 74.9255697632, 210.2878863525,
205,0, 56.6045179749, 80.2753144836,
205,1, 51.8416065216, 57.2804942322,
205,2, 54.2461301422, 50.7252937317,
205,3, 58.8938705444, 68.6118710327,
205,4, 58.2125997162, 28.8276158142,
206,0, 52.9249641418, 134.1547750854,
206,1, 55.9692254639, 123.9369052124,
206,2, 40.8080658340, 36.9591509247,
206,3, 42.7249763489, 108.8883557129,
206,4, 65.5395218658, 47.8348248291,
207,0, 55.3240753937, 34.8693699646,
207,1, 54.3737182617, 29.0046527100,
207,2, 63.3141825104, 29.9629669952,
207,3, 49.9140686798, 17.9089915466,
207,4, 46.8731336975, 84.2798535156,
208,0, 44.1700895691, 64.3644276428,
208,1, 61.4359169769, 37.6960195923,
208,2, 56.4392230225, 28.3295259857,
208,3, 43.9904584503, 17.8386156845,
208,4, 48.8065063477, 105.0999884033,
209,0, 59.6930913544, 39.2856953430,
209,1, 51.6305977631, 148.9560787964,
209,2, 66.1652846527, 62.8165141296,
209,3, 50.4347978210, 157.5015551758,
209,4, 51.9807340240, 59.7962689209,
210,0, 43.9790216064, 21.8824491119,
210,1, 56.9819049072, 123.9728433228,
210,2, 48.7312032318, 35.6965936279,
210,3, 50.8521626282, 27.4574232483,
210,4, 45.6089887238, 96.1051770020,
211,0, 61.0630554962, 136.0979473877,
211,1, 60.4790922546, 105.4150003052,
211,2, 65.7725757599, 216.9234204102,
211,3, 64.3796662903, 123.2177709961,
211,4, 51.8673181915, 104.4025387573,
212,0, 53.0957770538, 273.5400323486,
212,1, 53.4896238708, 109.8042446899,
212,2, 50.0245034790, 130.8148751831,
212,3, 43.2129014587, 58.0362258911,
212,4, 51.2454840088, 24.5876528549,
213,0, 47.7807614899, 329.5951501465,
213,1, 49.8554726410, 57.8100944519,
213,2, 52.6257364655, 32.9186382294,
213,3, 59.3239052582, 163.7098809814,
213,4, 52.4206468964, 53.4390669250,
214,0, 59.5455560303, 50.0674176788,
214,1, 45.0636235046, 31.0180760956,
214,2, 67.3726495361, 39.4554994202,
214,3, 50.5558575439, 31.9848149109,
214,4, 47.3470613861, 289.0690466309,
215,0, 41.9452928162, 105.4468194580,
215,1, 46.2669551086, 46.3371650696,
215,2, 43.5549914551, 67.3051498413,
215,3, 48.6526786804, 52.1504608154,
215,4, 51.5082519531, 173.5101586914,
216,0, 46.6528246307, 37.0998833466,
216,1, 52.9312418365, 160.7178887939,
216,2, 49.9018302155, 16.8670868301,
216,3, 54.3868533325, 180.6724163818,
216,4, 81.5358182526, 81.3664845276,
217,0, 52.7578466034, 35.3770898437,
217,1, 52.8206811523, 233.4702514648,
217,2, 69.0878010559, 44.1037561035,
217,3, 62.5870369720, 177.1692797852,
217,4, 37.5465088272, 50.7020677185,
218,0, 57.1191311646, 34.0549618530,
218,1, 48.3546182251, 42.0413613892,
218,2, 64.5830838776, 468.3580871582,
218,3, 63.1983953094, 93.1091088867,
218,4, 44.9588408661, 56.9129408264,
219,0, 55.3910869598, 32.6747033691,
219,1, 58.4011467743, 110.1158267212,
219,2, 40.6299359894, 26.0631523895,
219,3, 48.8444905090, 44.7710587311,
219,4, 44.0300171661, 117.2287692261,
220,0, 43.0278985596, 25.4297690582,
220,1, 42.9518692780, 29.7602937317,
220,2, 54.8341171265, 47.5175361633,
220,3, 35.4167575455, 134.2268008423,
220,4, 79.8887653351, 198.3738653564,
221,0, 41.4083133698, 65.5780177307,
221,1, 47.8642347717, 20.3537904358,
221,2, 45.9920308685, 50.3051805115,
221,3, 61.6905989838, 54.4390910339,
221,4, 59.6799797821, 531.8039489746,
222,0, 57.5900709534, 109.9174224854,
222,1, 51.4943105316, 75.6665792847,
222,2, 40.2537767029, 25.3201253510,
222,3, 36.6496999359, 100.3756408691,
222,4, 45.8535430145, 125.7754034424,
223,0, 59.0013263702, 91.1709095764,
223,1, 58.6503864288, 77.0753553772,
223,2, 75.8808774567, 83.3746310425,
223,3, 56.9706777954, 72.8066482544,
223,4, 53.9727543640, 119.2053558350,
224,0, 59.6145432281, 59.7018354797,
224,1, 47.0312332916, 49.1466305542,
224,2, 43.2714723206, 72.2336831665,
224,3, 39.4683884430, 18.8371780014,
224,4, 44.1280025864, 11.6318112564,
225,0, 39.8269329071, 97.2495288086,
225,1, 56.2029344177, 168.9394683838,
225,2, 62.1320649719, 429.2415942383,
225,3, 59.7818896484, 20.9588695526,
225,4, 60.6260668945, 26.0227448654,
226,0, 39.7083109665, 33.5731391144,
226,1, 39.1875960159, 49.4774469757,
226,2, 34.1872217178, 24.9062698364,
226,3, 32.2215860748, 23.6700739288,
226,4, 49.4172244263, 38.3920649719,
227,0, 61.2312328339, 235.8152600098,
227,1, 55.4635147095, 29.8038837433,
227,2, 43.0609014893, 16.4293391037,
227,3, 38.6463743591, 46.6033651733,
227,4, 53.8428208160, 35.3518158722,
228,0, 43.1986180878, 35.8566002655,
228,1, 52.5934246063, 96.6258343506,
228,2, 44.4296907806, 17.0822039413,
228,3, 40.7244501495, 101.9920959473,
228,4, 45.2341353607, 28.1147871017,
229,0, 42.7399388885, 76.5889559937,
229,1, 51.9040727234, 88.6323217773,
229,2, 57.4409418488, 84.2557037354,
229,3, 38.8799089813, 11.3198964119,
229,4, 39.0921055222, 58.1444709778,
230,0, 45.5946195221, 24.8389347839,
230,1, 49.4101864624, 88.4874014282,
230,2, 44.0577201843, 32.4393035126,
230,3, 45.9248252869, 16.8079966354,
230,4, 37.2077535248, 18.4730649185,
231,0, 44.0605752945, 134.7927243042,
231,1, 49.8082627869, 97.1522622681,
231,2, 52.1344304657, 25.9255051422,
231,3, 49.1221074677, 108.9677514648,
231,4, 72.3300488281, 85.5791539001,
232,0, 44.2131562805, 27.7289965820,
232,1, 32.3870162201, 79.5013113403,
232,2, 33.0986492920, 28.3921906281,
232,3, 57.7983490753, 230.2811810303,
232,4, 48.8773319244, 65.6285379028,
233,0, 50.9906573486, 128.8368524170,
233,1, 45.6884940338, 153.4420700073,
233,2, 53.9248768616, 24.4879212952,
233,3, 46.8678094482, 136.6191299438,
233,4, 34.9623217010, 60.6868515015,
234,0, 43.7796847534, 61.5443627930,
234,1, 39.9027967834, 103.0877337646,
234,2, 57.2484516907, 619.8264575195,
234,3, 53.4406390381, 81.6579211426,
